place_id,name,address,rating,review_count_current,business_status_search,lat,lng,photo_reference,review_count_prior,confirmed_name,business_status,website_url,website_reachable,last_modified,staleness_days,account_id,license_issued,license_expires,business_type,years_in_operation,months_until_lease_expires,owner_occupied,has_sba_loan,cuisine_cohort,risk_score,risk_tier,signal_years_in_operation,signal_lease_expiry,signal_review_decline,signal_website_staleness,signal_no_sba_enrollment,signal_renting,next_step_city_econ_dev,next_step_community_org,next_step_buyer,next_step_owner,next_step_high_school_program,needs_digital_refresh
ChIJf8CxgX6_j4AR0xCB9_x0_AA,Fortune Cookie Chinese Food,"38509 Fremont Boulevard, Fremont",4.0,180.0,OPERATIONAL,37.55101449999999,-121.9936914,AWCwydh6OEGEOJ_iGPSlL5ud_-YatS_UmHzpWfj7Z4p01RjIZ2iH0sxGuEOqFaleoNmGY-ZLVRo5fanvKEx5firLd9VWkmlZw3crH2LB9ofHdokMiBCpzshKH6843INkUOmUJzsaTC8dak9Qbs5YR70UDp2oeNvX6rzCG95a5g5tk4ZoT9YHbUdjTkE1JeOIfSdK_MleA5NgffZh6KV42OKpE1IYXpnivksWXwQIpiO-0jkoqy2_JmaIHL7V8XZS389PquIGwKUnTmwAHiw9inuHnfUtJSyAAnEMa3xCzsLq4Nc8-BGYJXHvV7n1NFzE-nzySMS38h38NQzJVxQqkJeLWLHdP3hLUYx0yQdkUQlf3ssN-ua8-z0N5zIQgse4kUv8DFTwo9pjNrzqWEUwH1hasCGf_Bkm1sRVdVHVS8gchG5JA4gctTxcsFNBXhLfqpWJZod8LvA7NuOjK8xU6ulJ-tyr-ZhIYsm_ICkvhjAwM1UM155mWyl91-3BBWUdssogvlQX1mvzUcG_5uliiXJTs8K9h1nCwXx-wxtY9SZWy0vfR8JWqmzsvezERChqAFCYMp4veTI1n4oqQRLJHSjnez1bbLhEDoet-eEkh3fZIu1jVfxA8nVv468NSJpWqsSjuSOJYQ,,Fortune Cookie Chinese Food,OPERATIONAL,http://www.fremontfortunecookie.com/?utm_source=gmb&utm_medium=website,False,,,75820.0,2013-07-02,2025-06-30,Restaurant,13.065753424657537,,,False,Chinese,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ6ZjGgpzAj4ARsAsuesv7E2c,Curry Pizza House Fremont Blvd,"39070 Fremont Boulevard, Fremont",4.4,966.0,OPERATIONAL,37.5485099,-121.9867907,AWCwydjYHWq7mxjuXJq9JtPHXLfOCShyIs0DNzxjvnVoB1Z6fDIrztOR3z8L82HwZDVx-rJon1HUdMrIazmyKlnBm1XLJSd_SSDI3AshVD64qmIuhIBMW0b4h6EE3956SdBLYxJaGkNTeSCtlAC92zMHIw5ETZi2FxS_9ETd3HBzjUoPSpi0T9R-p6SmG6EiW7Q3Nn_WyWQBMYGXuNs51g1nrgvX3u4NbbqrAG5n2guZdSvpUiKqadh4zOzLPGsGHQ6Fs5cZseyFqpZR3wP_dmAKm67I4n5Mrp7qwJhjPV52pgUQ2xKvNv-KtUFQT-K1Hq9z5iESyGS2t-s3Hfqlh8Da876vN62poMSHXLPvZQyKfo2nwjFeTEzlQORB3tmFkPLXSjoWVfJYwVIWnw7K6S-Oer1cRu7ALgutO_iiuMFnNnYeE73ZDD-dqkZVvei49Lixz0teleQyQHOQ9GYD2wdz_E65TymA9thkI3HokljGfYjEQDYv7e-Bi1q_UlAXCcipkURpXM1YdAJnzsThfEG8Kbdzv4sGWRDAl5-qEDcYpyOFlFcGB6x_lievXjjT-nq5kF7QlNGz83ATh-hnM5IHnHPfD5VAGANGCZzpfErZqIyXA0zGUSfFkxJKUdDUYLR-2TVQVA,,Curry Pizza House Fremont Blvd,OPERATIONAL,https://currypizzahouse.com/locations/fremont/,True,,,80995.0,2015-03-06,2027-03-31,Restaurant,11.389041095890413,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJEUl6zZ3Aj4AR-hhncOK8XO0,Nothing Bundt Cakes,"39052 Fremont Hub, Fremont",4.1,135.0,OPERATIONAL,37.5467422,-121.9876597,AWCwydj0UGVXxAPP0xNQAeB6FI1SQH1LZjasRe157MVoc7Hoqr6qX79r6Acq0OPwcAjL_eTQDEJ-AnPFfhwNWje_0e4Rs-_chBtuhI1ztceqkypszwQkDry4Wpf9Y1RABF_FxwVt90vi14rqgNfljG_AhUs1Ah3lkwqKkKXc_gEo921PPN1lZ5GIS8mr6jZ5fuMCT6AOLQeol0w6h3pXWNZdCY7RflEa4xTUUzP77y7qhROjtLVuStSprVnHfJdrFz4vVCP5bQwOzBRP87dLQHyRCi1ifJ8X2ldQGUVuWxI3hfor-wTTIzG8LkHKvuTtQQ7kuZbGGnaLMCkzccmEj40LmX0gfyJq12r6L8Y_QfQggJ3jpZmwcBkntz0eyr3uur6cxIHBb13WnRdc3wGIKS2tG9y8Gw_haGtiDhkAfYOcjivaWBLryFcSYSbsssjiv9_30xVBEJQboHgz-uTP_O6cIFWMaJOOXZS_ItNO7ShPWVaE803VI4JMpiuYVEZ38hN5SF3FyO3m1vs_h96XvWsujlYF9ajyw5BV0JG4UA9NHl1Buuy404WtSnc3gREYw-bfH8GR5e7W3DevwWK7yqmLLe9Zd06-8ELK0kEQ0bYbQsiqgb-7HL201Flc7FWIXXTENiJ3bRTV,,Nothing Bundt Cakes,OPERATIONAL,https://www.nothingbundtcakes.com/find-a-bakery/ca/fremont/bakery-39.html?utm_source=gbplisting&utm_medium=organic&utm_campaign=39_website_link,True,,,72376.0,2011-11-23,2026-12-31,Restaurant,14.673972602739726,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJm37lTwDBj4ARt6yCG6_V1oM,Karak Chai,"40559 Fremont Boulevard, Fremont",4.4,188.0,OPERATIONAL,37.5358952,-121.9654187,AWCwydgokr1zjW6OYoaj5cFqoioQgtP_vjYgHNcVSSpihEUpp61wi1Mbeat3SK76kTySSzc4jeRjxuvGyYgnnSOtlpj9_Gi2Jwvx3ucR5VDaCFSrO2tphhRIaLu-Q2wepANhWb4sZb6zayMhS2Yd6pMJemFzTkFYkKwUQUW8ehimdbN9ee9j2XUYfiXB0FXKp1wqNd8CpsZ9ZsrdHfViAkSAdDu9vCvpKaELuVMRHdgkV5Mq7fU3Q4jG79BPR9OhX6iIBM-HbkxjXuYfG6LoSDkF1eZCrNaY9uxRx9baVJQeEO99y8AJa63qnW99AXdzQi5AaQNBv-T52ONQUhRNWi5xVkA9VPk0xj-ocuPGcmK6Cc9XskKjexorzXnVZFuXObK0pLaEDWaeNUocWCSD2XC4teB9Y_jwSh5wsd5IzHxHAe0eyWgkgjQ-Pcv6RCTxM5YCvi-QpSF0bey49E6DRj4hNwBB9qCYsJfZvFnPi5acuvID-9jn68_3AKkqNvC4EZZZ5-YC1ZWLn7M4ZfYcbS99nzhjWhsKLe4L6g_9syxjgyw-tTldagnZMrPyXU8Ee7CbKEVxlkPYYuf8RR4FookGspElSluoEZPtCs9TQ4m5oNTgePqbvni6sP6p0wWJdMq60SveqWBZ_LSx9Ppav8dXAA,,Karak Chai,OPERATIONAL,https://order.karak-chai.com/,True,,,71787.0,2011-08-15,2027-03-31,Restaurant,14.947945205479453,,,False,Middle Eastern,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ4wAS8eC_j4ARB5QHkrizK0g,Renegade by Devout Coffee,"37324 Fremont Boulevard, Fremont",4.3,332.0,OPERATIONAL,37.5584073,-122.0068662,AWCwydjfYE-KL0Crs4cFc4rnD6rubCqDuiCApQL6UPPa5feimQBI3GL3bT-bab_LCS1fHHmsotXPV-KnzdQ9JZR3FuUZzmD6xCX6ezDH2gplTzBXvhJDFVajFGxmvjWahyMmLBgrK0t4sRNgEz60kr11hJJHxAxEsl8KDSRf1oQ5fbNr9laB5M57PI7zfrWSsiPNzkk4wmyQWVw3x6GTMEXMOYLg5hah796VJTjlz_W92mh1HNPSU46XmEetqf6tBQi0TEtNhhlcamawvNU5VLgrdVd3XqKTo-5VKwsW643ztIy0TSAsOti1LFZTNtQF6FhNqTnk-Fc1j33o0xCp3JDvt6Z-OeNaoewjn3uoMNTsyeTEVW8vLbIdA1eFNtzNPPha7cqIzRDWO84gn5nqGR8epLp2B09FjSHi5C3_QmwfyioinbRBQZ2QlFVgrrx3U2BvQWetJwddC_OS10LmenSCUnJ4yvL1FiPsRpU0U3lx9s0_dv5MMOZDnufVlpYYmqvw62kvWy9gQX-7OM8DNP5gIxQH3j5Ip5zEDQPH83D2C4UfhQLRvl5GNORENZ13-KzyRkLInQ9RlhiRR5g4g6Zl8-W0bm4AP5Avo5vjciMjRhcAuu8hMBwE57wx5HnSslZkWdPSEMPm,,Renegade by Devout Coffee,OPERATIONAL,https://www.devoutcoffee.com/,True,,,80884.0,2015-03-23,2019-03-31,Restaurant,11.342465753424657,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJxWDJJADHj4AR_uNIAreJb0Q,Stanley's Sports Bar Fremont,"44388 Old Warm Springs Boulevard, Fremont",,,OPERATIONAL,37.5072723,-121.9433053,AWCwydg_q4p1BKNMrxezt_-TrTecmtu86yJAPkdFsvqm3tlhxhOK3GrbDuHNZWedygFPEL53jjtRh5Wd4hBDBLuMuaIKrA8IXcQOuHifgi-DCcKeT89rZWBl3vE4JnIiL2RxSOn28z-PeSsoVQAJLAwJ_6jnQQV17igig1aTY6nPegUJQuI-24x_d0JRhU5ggcgJrqcNmhLe8UcKNu___u3cJsZPQe6OynU80uQudBEdtVDNtJt_W6BhGV00MnloHSJc6C4NMcYCKT8WU0uBxoqUo9LpigmtLbulK7SAXV6oJAOVq9xnzBRWCo33eOD9wWI5asLZVl3ombhDeuX06iXarr8SYssmYka7ygJ2FkmO61cPRb7HB9y3uM20-kYT353019Fcb44MJ6AxLnxl5sk5l6kVV5E5x9H5R0zlrvpzOl6lqyO3rM-ceCD0fxufVH6LY-XSRoSeHDIOJ-WeTIi9lHmLXNt2KjNgk9xMwOE4aQtGICNvt_4WHjVxLbrgLFUO1GJosD09XS8poHLpn6oEkjJ8ndONUq87XNIKN-ASYuePqz40Tl27EwbadvxaQQL1eo9TF9x28QejLvZ4leYRBnfJpVc-0bmTSjqrBbOyC3pt11kpDYrVgi40xRjYm_SWAdGOyT3GiCkbM-hK5Tf4rJ2iR1k,,Stanley's Sports Bar Fremont,OPERATIONAL,https://www.sharksiceatfremont.com/,True,,,82645.0,2015-07-01,2021-12-31,Restaurant,11.068493150684931,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ916wYibBj4ARYy8r_H7cVps,Hops and Beans Cafe,"4000 Bay Street, Fremont",4.6,362.0,OPERATIONAL,37.5327193,-121.9593492,AWCwydgIaIlwesd4vDHSZxol3HRLFzu3QABMfEDYj0h_WmF_tpjMk1EaCs7nhUNXKstjAh4EhqpHXFSyLOW0xiEocMhZC4BtECBafXfDnZjbkYfMGI3PQMoKnBFbyDZUe6JKdrsCUfOFr5WxWXwKEz-DMPDikZdjp5jHD2rRpHcEtrNveDJ4KN794xH5--StQpLPrLU9fWr5PVDNC7fpbSE4UTwCDndqvJMqsOtax-HpOWJ030AyN28RDgqsv_WodF4t0nZVEyccI4JyV1anwoVI6pwAmnX-oEXWFmRCUSlCC0OGldu4jGBx-t8Zaifp21kq3prJcajeJ_vb2onqta3AK05N7pD9krYDOPtMdNZJPtBCmuKASQ6vJgh3Bb5MK7lWRCCtPgputHwneLEvKWakfGxY60IoEVUR8FE0Ov0gJkJbMXDgLzTwvf8-dFN63SL10whZW1JHJ8YOwaM8My1wZPEItluduqCE_61eGSBQ_-7_aDtbS1TPMRB5qMLuaDRqRWlzKcdLl40jAGKJFL5WnkvNlqF6N7wrhYJGAm9OVKtTsrjS8ZGRnZYUEMba88VxE6PVWvXHBvC5azAWF1c6ReFH2OuHTE-IDaAuomL069anhwvL1cZo768_NDg62d3oVo61Yg,,Hops and Beans Cafe,OPERATIONAL,https://www.hopsandbeanscafe.com/,True,,,78004.0,2014-03-17,2019-03-31,Restaurant,12.35890410958904,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJN8xNf83Aj4ARjR1lFLBLwbk,Dosa Place,"41043 Fremont Boulevard, Fremont",3.6,847.0,OPERATIONAL,37.5320936,-121.9601836,AWCwydibGA5R37HM_dgn-V47wwxrRPW9ifWRQI3BmPSPvSZUg8yXKlGO0M__dDqkBD5Kzc91IsBoneZ9c0bOGOkcBKmgb3Gu44b4zdzUYfDd0V2RcQpX4MpEstXT6_PlCcsnfC3hcXLJmbAfzewKFT4O_oH62fp-fLc0KFTspdmN3Oo9-PxvH9OSXWdXx69Ve2SnXZFM511TGNiJRqRQC9KmAKc12lkYfLKj8YJx2DS9ZfceS--HYm9FzpvCf-_ea4nock-0LZ2OMGCjuNH9X7afR3qL3gVu1Dm6ObI-lI6fAqbZ91sP5HXYU1NS9FnMTr81jUXOfu7Nuq1oINszCjaT847Qe-RGfPbkXl2T5OInXippXz7JXlYbsX0sLiqjnViexpGax94M3JYLzvy4Y45ZepUAWPgGUQ7ti0RjH2CIRHkASYcM4lmRkwLXEOo6cjUyA2oq3YfWP4lWW2Ef4Z-8ketoNawEgqIlKt-sHnU3T8yImfJM6dquPngvKXWMfWpEspWhy6brorOJVETm7uDfldP6Y-lnpadTkIUP1do2CwJz-U6MKTZqbxMIiIo_mZ8T0A8CEipi5hYeWTSU4QX3i0DG1BAUUyu4OkMmglwePAqrGYQbSa9avIe_u1xQ3Sm2,,Dosa Place,OPERATIONAL,https://fremontdosa.com/,True,2025-10-22T06:28:10+00:00,274.0,59717.0,2007-03-19,2010-06-30,Restaurant,19.35890410958904,,,False,South Asian,37.8,medium,0.3,0.3,0.3,0.35,1.0,0.3,,,,,,False
ChIJLUwS6pnAj4ART5OZUSumk6s,Classic Diner,"39403 Fremont Boulevard, Fremont",4.4,589.0,OPERATIONAL,37.5447552,-121.981502,AWCwydhXKElt1qcKigOh4VQOSi5AkjhcyhdoFJzyBxz3x2DyyTKVlHAap0g7VEixwBz2yA7Qyy8W3jA9JEVFTmrFSl54JzGlLMgOOaFsbSZ6IjjKRqVZrRJ-HDZMk4LezEWd15zfiXDBdosaa6lz-c_09YyW1cILh1nTGkzCmAcV2Bao0paA_wfOvdlRIk11HQwc40R8ISay2IcKRcNHqC2hNpixmHnBnuvS8yjXqycrb7mUk-XeuDGv3GkwtmCZXTfZdoAOtwAjCoODo3Ht7D1npbZ0Z3biltBSYYsxctinnrq5wKATn-6o2WCg3byO_3GbCSfZdzb4GmJsOuHyOYvDJ-t0ffzL_DINxsIphiqbh92q_w4dZJFDAiLn-Waqffiq5XQjQUDIartRNm1JQk952c9DXpJMTE8qik9lHNIu38tAbpAORVBgUJ7Pc0lp_ox70caW2AiMZJ8HXaiLRYieek_E2qVPAwWDi1NxBRKilcQ2oGNpmOqv2em9eZNU93nwL08FRrS2tp4Myz9imYCpDg30JSEyqEUq1o6Jq53Gs4YYqkzDTqS42ZegdZWZpIKGPKMNPbkfmw0haFiPWCq4-tAHqtlmCA5vzdzL51ypA5IciFTG_E5COTyE5zc0JDynE33MtE28CQdwX9D9L-xAfg,,Classic Diner,OPERATIONAL,http://classic50sdiner.com/?y_source=1_MTc3MjE0NjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,True,2025-07-12T14:12:59+00:00,376.0,90706.0,2019-02-18,2027-03-31,Restaurant,7.4301369863013695,,,False,Other / American,37.3,medium,0.1,0.3,0.3,0.65,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJceKPe-LBj4ARAFkmi3f7VqE,House of Raha,"4137 Bay Street, Fremont",4.6,690.0,OPERATIONAL,37.5330996,-121.9621572,AWCwydhqgzGzpSnv4riBbvPN-TuyWEll32sq4u4lN3fteUDE-WXDTYCVSNJD-u7nzZa8WJl-QwTfV6EMn2DmvMBK6L0KFLitdM9AhFFLnS58XYcpt1NSNEhazGUrjeP-fVNe3OuF3r2tWHDVdi-R52AGwTDZ21GryNNd6wVayA3zJyQEwLl6m7O5DRtxBOgxuJn0ImnVEtWJXm30pkxR0Ac4jXsTG-77rY0YOmuHgsyLvjR9kXrVhAWcYlnw6yT5FLuctLD9IvApJUzCB_Co4RQzsBxXWeZ_uPGTuVbpXotj533jMWtIdQMEynOLjefshMdXAC_9W5thxNudyqeEZe0HaRvH10-38HzHa8NPMu80fXG8U_6nDss5MXEGDaAGckbHG6KdiUrpjH9hTMjhcztzyr08TW4N4wTO4NhcNp2luuEwPpubhVO0kV6wF7aL-wXLS-JC0RG-YpcJrFsZVAZo9W_GhfbtDNi7GlpB4ax7_lY4CxOLrYEs7-DTa7nD7HTrOgfwEn4zrQ9XLT4JUP-M2mLuQPiWn4rzoAOFvRZOPvXeoDDKM4dlMoXqmP4JGBh4q7CfdhvYzPKIhbDq-HLNDkJAUq2q_yKor31sQQSDqf9tZc3ST82d2xW6wimjSpKdNJFplpERtLZ9xPD9-VECwtcB3gE,,House of Raha,OPERATIONAL,https://houseofraha.withbites.com/,True,,,,,,,,,,True,Other / American,34.5,medium,0.3,0.3,0.3,0.8,0.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJdbu3YWzHj4ARioMDEMOoZyU,Toro Sushi Stone Grill & Bar,"43785 Boscell Road, Fremont",4.3,1234.0,OPERATIONAL,37.4998478,-121.9733864,AWCwydgyPy4kEk8b-ApfIvgQfELtfSJFs37iyOKq39dlbzje5DxuV0Gs2K_ka-D5cjjdCs30927gQF77y7oSoX9LQwGzt3FyghSBdMIBcM3U7CU_ml8yDgorWIZSH30HGa_bILAclD643dTqdskwYtVtYl0Oni5kEU8UeclIaTIgaMCOBSvdwbnrXxL4fLPjMBMTc3GTK7mTvf2BsdOevGdl76q7H3rf2pdiSXvZSW5EqFyvMBhW5Ae7Vd9QHNuOY1rJtYmW7ws8svU5jzXrFC4XQAgkf7giyyyqN9MuEIcbYncHZjQlUCOR2u3RscGHUfjHtzIxg_a53JfwTDeRlIiUbrPPJRxBzmgPN5VGwlYDWghB9TbBlZiQE9gBHX6PHnExjqaNk8PyC-mmdat92du1mz4CLwjQlSi1k3sehdkY9dQ3atnxots-bYz6dJ1r4z57w2IPrG0PfmrPQGgQcsUikNDcqukLM4KWQrQxBZv0oY0B6vu9T4UVFaqhbQ5DNyqs52pg6qgxhFr9lLH9ctWo9L0CyN5q0uDlh7jW7jVhARknyNVhpYZSPb72RiYwns_FuDNCy46NUtmDmfFiHFq4TiB9BGIBHqRpq85GlD62kxMZRUY8uLRrgbSVHSVvmDbxDHC8qg,1532.0,Toro Sushi Stone Grill & Bar,OPERATIONAL,https://www.bestfoodtodayus.com/ordering/restaurant/menu?restaurant_uid=bb78acd0-448a-4ccc-81f7-605f68a82f65,True,2026-07-01T14:46:08+00:00,22.0,89471.0,2018-07-20,2027-03-31,Restaurant,8.013698630136986,,,False,Japanese,34.2,medium,0.1,0.3,0.6,0.05,1.0,0.3,,,,,,False
ChIJUzMHw12_j4ARTeFNyKnwfwk,Passage To India Bakery & Cafe,"5149 Mowry Avenue, Fremont",3.4,137.0,OPERATIONAL,37.5360401,-122.0003995,AWCwydi9L3dyKDWn1NsIoKlR8at8cTboesFrGALS9SSf0ije54OjSMcE-jdzsW2kxLtQFheVxYMj4KfGWicSChL8_I3PfnmPuPuOHV9pJ6q8uF8BT2TV6Yy_kSyrPeoG4mTdU06Jz5BDXoAXoSXraeUsl6KJROvME-WBEDw8PGnzE-f0RwMOEdN1vR1rAKXHK_AmFz3WCNHmzWlhcXPYSDQ6iVZTtRzE87D3t8YjulycEYy7nW538HFoEGaFKx6mmtpr3B04NQdSb9SGDGPs7sqRpyryPNTHNJdHAWQDrNlV6RcXoJ2hkjDwsChReyMPXRFYDj_T9F4sffEPRIQCAPi4lN3j0NYpXRheAt0TqKfn14FyP_9_RsgRwi4naYAKAbkTLH6BHc-ml0DNK2agVny6BSJAJIPtvJTqo4oF_sdFXuvrNK79zsuacUNjwfheA5WhIPZp-GX5DrwwKvjqgisaEoPLNhLcgwdj62QgwLX82PCIIGMILqUPuLOgMQ3lWz_S0kke-1CxK9VwlwatKpHsWM9xScUAh6dfyZN_r8bR6Z2OjQZw5ksdM8iBIG3-YD1esW8S4mepNsXPcMo-BHujpYFXVB4XKm9Qcm1GAM79E86OuFuAsDCnhgE_Ye3T9Fq2K-4OA-U-,,Passage To India Bakery & Cafe,OPERATIONAL,http://www.passagetoindia.net/bakery/,True,2026-07-23T19:30:03+00:00,0.0,,,,,,,,False,South Asian,33.2,medium,0.3,0.3,0.3,0.05,1.0,0.3,,,,,,False
ChIJ0xNWgpfAj4ARTr1DmpoGxwc,Taj e Chaat,"39497 Fremont Boulevard, Fremont",4.0,621.0,OPERATIONAL,37.544194,-121.9815559,AWCwydiLRHYKphXu4BTQdOMsKVcYi3Y4gnUX8tr8lAz9MKOMG4gNsyID8mAjWN6F_7BkapDcFjOeFBw6dR2dVf3FeMMUfSd3nAC_rWG4se9dHMwZ3JtIKpxqxqTsNI78i_VUOA6eaa3Em42o0GFjaNkaAzS0Yhorac5zWtXZEORnOXx3vLVdCNHOWc7odq8DtR-zhHOHjE1fTpBnjtBgNo6fXyxjlvOsKsi6l3a5WrBcv6cAckqn5TdFnAc9J8a4NYWh1_A8hjlwlkrRKWsNL_1RJF-dpRJIXBFHvwFXDNn5RBAldGJz6__CnMUcU41jK_DTaNvWBiUtsuN66T7POckAojByqNIPgcU_PKt4n5P9lAQofgC1zFKQfIDe_AH-BADrKExSJOUBjPIzBgGjoAIBqQPzkL5jR_x8jr4NTBTPafy3CVrCj-IfA5F7zmsXU3LfgRlhYDpRSGzgE_qon_8bwRiU1bfnyixa_zY7K_nXwvs85OFn-1l9Hs1tq4KwbyErwtJiXaIxVdm5qNHoXwKwMZ0hUlUF7BjoVdYg_1XkpcORw3kQz_nZ3HN0OzKsmjVz1HXq3sjcyDAIsS_X6MRMjW7WQGkiLC3XdN27NthCGMfMM5VwejmO6gwVT9tFqQAiM9oXXg,,Taj e Chaat,OPERATIONAL,https://tajechaat.com/,True,2026-07-23T19:48:05+00:00,0.0,,,,,,,,False,South Asian,33.2,medium,0.3,0.3,0.3,0.05,1.0,0.3,,,,,,False
ChIJ_3Z7AAa_j4AR6AYir5QPV0A,Phin Cafe - Fremont Blvd | Fremont,"34460 Fremont Boulevard Suite D, Fremont",4.0,163.0,OPERATIONAL,37.5751137,-122.038831,AWCwydhPbBqhmYCLqV3TecG0vN6cp41FkKvpvz9pJNNbrx_gG9Teb3p1lB82cUhJf-GQQuPsxtS4rJFadZR_ecx9o9huNzki4znOYBCnUYpY4Voq3FUM5u_AHZ7JggKGHL8Ttr9b5K0ZpWQ0IVCHloMPaUsNE38w0hipMUX4ZrECR2-eo0J121Gv3Z0fYhFiSqxfuVy5aWxuRiwSTEivSBptPSW3-K7hyx22S1rD3qpfiVqLLb9ytL1iKWshT1HYJgHtKOzSvqQPRbwyW4nN_Axd6aI5azB6fHfHgzVTKi9J3wZ5AJrSedbl05CwME7sMap5ioxGjAhssF1aNnEtXKQgfuOArwDvVSBcP_HC9um2JjPGv-Y9vVSc9I0tGE-Qe0N9eZVVlytZmSuem9CCoZh5-3GQV3eBg2LCG9G_oXjN5DsUOrlO5SL_0w-L1yXLbIF7ETMDtLkEc3mDshbDkQbDRWMMHOZay3RbGhO8E1jL6zWe5XOybzMyB6viZxE2VUcTSvPP7MGD2QmqQg_9O5Z8BUSFh4OGOUnK4Ri8YLi_-lyZaB8wOYgVkeeIM2bUIYBNPQw0DYR6F3NFlAdSojYNvL3nltwBEf1t0-ZAGYIGRXs842AAfZE1LIRwiJ1Zduu9MguwxQ,,Phin Cafe - Fremont Blvd | Fremont,OPERATIONAL,http://phin.cafe/,True,2026-07-23T19:48:14+00:00,0.0,,,,,,,,False,Other / American,33.2,medium,0.3,0.3,0.3,0.05,1.0,0.3,,,,,,False
ChIJ3TaLxA7Bj4ARCLN2R9D8eoM,Honey'z Cake Nation,"Essanay Place, Fremont",5.0,28.0,OPERATIONAL,37.5761629,-121.9738381,AWCwydjQ_VogSDEdWRfp_LMs-gQhEeaveLYOolUc8qdIHYXM_u4ARJwmseFw-hCtj4YSh6_PlFN3oE7pHqwTYhSuK5tlliepQ7AEklPu1Z2cmV0KDSkf6X2Hy6_VyL8E438T_hwNJeaqRe3ScuqDLh3EFakLXetJi91mvyeuREihyUk_nKgZ9r3Cwaz870tY0O_IzO_1X9Gj8D5kHKvUgUybqL0NfTFCmch3PX7Z9qCK1Blz_9xA8Ga2gw2oOBTrRRJSc8a1pYM7LUwTevHB5mWOArNGyK29jDsMFU21wHQirEPq5AOuzBUl14ojWziLZO7egWAZs-vRHSNxYLCPCbsOSLjXgJf3kldq9vNPh9JEEkv6ImhagPmKfCIgzV5NMPVvO_6FjYSTdVmYO1SFzdTuWgyR5uOhFfr6jq7Ifwe3O9Oj66V7-XCtsUHZSIJM6GwgUK3YN9vGDJmwjX6F1ubp8Xa47U26T6a7RAMmIwNMlsaJ6SSI_cN8hTRhz_tnRzehZ6Dqiw-Af7hWu5svkWCH1l2TzPj3JCgKb0Qh_f1pXOAk40krVauczm85zdkqhY17GGb0bPugHE7reSjCYEOvIokbgs4oZ13NVRNaRjZjvBW0z4lCO7oZc2zNmopRM-iey6XJHw,,Honey'z Cake Nation,OPERATIONAL,https://www.honeyzcakenation.com/,True,2026-07-23T09:53:58+00:00,0.0,,,,,,,,False,Other / American,33.2,medium,0.3,0.3,0.3,0.05,1.0,0.3,,,,,,False
